madde_id,kac,kelime_no,cesit,anlam_gor,on_taki,madde,cesit_say,anlam_say,taki,cogul_mu,ozel_mi,lisan_kodu,lisan,telaffuz,birlesikler,font,madde_duz,gosterim_tarihi,anlamlarListe,atasozu
88066,0,105480,0,0,,kan uyuşmazlığı,0,3,,0,0,0,,,,,kan uyusmazligi,,"[{'anlam_id': '121957', 'madde_id': '88066', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Anneyle yeni doğmuş bebeğin kan grupları arasındaki uyumsuzluk nedeniyle kansızlık, sarılık gibi belirtileri olan bir hastalık', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '121958', 'madde_id': '88066', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kan naklinde alıcıyla vericinin kan grupları arasındaki uyumsuzluk', 'gos': '0'}, {'anlam_id': '121959', 'madde_id': '88066', 'anlam_sira': '3', 'fiil': '0', 'tipkes': '0', 'anlam': 'Düşünce ayrılığı içinde olma', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}]",
88067,0,105481,0,0,,doku uyuşmazlığı,0,2,,0,0,0,,,,,doku uyusmazligi,,"[{'anlam_id': '121960', 'madde_id': '88067', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Doku naklinde hücre zarlarındaki proteinlerin uyumsuzluğu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '121961', 'madde_id': '88067', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Düşünce ayrılığı içinde olma', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}]",
88068,0,105482,0,0,,üretra,0,1,,0,0,16,Latince,,,,uretra,,"[{'anlam_id': '121962', 'madde_id': '88068', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Siyek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '49', 'tur': '1', 'tam_adi': 'anatomi', 'kisa_adi': 'anat.', 'ekno': '98'}]}]",
88069,0,105483,0,0,,ayarlayıcı,0,1,,0,0,0,,,,,ayarlayici,,"[{'anlam_id': '121963', 'madde_id': '88069', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Ayar veya düzen veren şey, regülatör', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88070,0,105484,0,0,,ezelîlik,0,1,ği,0,0,0,,,,,ezelilik,,"[{'anlam_id': '121964', 'madde_id': '88070', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Ezelî olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88071,0,105485,0,0,,ezgisellik,0,1,ği,0,0,0,,,,,ezgisellik,,"[{'anlam_id': '121965', 'madde_id': '88071', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Ezgisel olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88072,0,105486,0,0,,faallik,0,1,ği,0,0,0,,,,,faallik,,"[{'anlam_id': '121966', 'madde_id': '88072', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Faal olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88073,0,105487,0,0,,fahişlik,0,1,ği,0,0,0,,,,,fahislik,,"[{'anlam_id': '121967', 'madde_id': '88073', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Fahiş olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88074,0,105488,0,0,,fahrilik,0,2,ği,0,0,0,,,,,fahrilik,,"[{'anlam_id': '121968', 'madde_id': '88074', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Fahri olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '121969', 'madde_id': '88074', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Onursallık', 'gos': '0'}]",
88075,0,105489,0,0,,faiklik,0,1,ği,0,0,0,,,,,faiklik,,"[{'anlam_id': '121970', 'madde_id': '88075', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Faik olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88076,0,105490,0,0,,faillik,0,1,ği,0,0,0,,,,,faillik,,"[{'anlam_id': '121971', 'madde_id': '88076', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Fail olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88077,0,105491,0,0,,fanatiklik,0,1,ği,0,0,0,,,,,fanatiklik,,"[{'anlam_id': '121972', 'madde_id': '88077', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bağnazlık', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88078,0,105492,0,0,,fantastiklik,0,1,ği,0,0,0,,,,,fantastiklik,,"[{'anlam_id': '121973', 'madde_id': '88078', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Hayalîlik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88079,0,105493,0,0,,fasaryalık,0,1,ğı,0,0,0,,,,,fasaryalik,,"[{'anlam_id': '121974', 'madde_id': '88079', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Fasarya olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88080,0,105494,0,0,,fasihlik,0,1,ği,0,0,0,,,,,fasihlik,,"[{'anlam_id': '121975', 'madde_id': '88080', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Fasih olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88081,0,105495,0,0,,fasitlik,0,1,ği,0,0,0,,,,,fasitlik,,"[{'anlam_id': '121976', 'madde_id': '88081', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Fasit olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88082,0,105496,0,0,,faşizanlık,0,1,ğı,0,0,0,,,,,fasizanlik,,"[{'anlam_id': '121977', 'madde_id': '88082', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Faşizan olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88083,0,105497,0,0,,favorilik,0,1,ği,0,0,0,,,,,favorilik,,"[{'anlam_id': '121978', 'madde_id': '88083', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Favori olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88084,0,105498,0,0,,fersudelik,0,1,ği,0,0,0,,,,,fersudelik,,"[{'anlam_id': '121979', 'madde_id': '88084', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Fersude olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88085,0,105499,0,0,,fırıldaklık,0,1,ğı,0,0,0,,,,,firildaklik,,"[{'anlam_id': '121980', 'madde_id': '88085', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Fırıldak olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88086,0,105500,0,0,,fırsat düşkünlüğü,0,1,,0,0,0,,,,,firsat duskunlugu,,"[{'anlam_id': '121981', 'madde_id': '88086', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Fırsat düşkünü olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88087,0,105501,0,0,,fıtrilik,0,1,ği,0,0,0,,,,,fitrilik,,"[{'anlam_id': '121982', 'madde_id': '88087', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Fıtri olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88088,0,105502,0,0,,finalistlik,0,1,ği,0,0,0,,,,,finalistlik,,"[{'anlam_id': '121983', 'madde_id': '88088', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Finalist olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88089,0,105503,0,0,,fingirdeklik,0,1,ği,0,0,0,,,,,fingirdeklik,,"[{'anlam_id': '121984', 'madde_id': '88089', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Fingirdek olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88090,0,105504,0,0,,firarilik,0,1,ği,0,0,0,,,,,firarilik,,"[{'anlam_id': '121985', 'madde_id': '88090', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Firari olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88091,0,105505,0,0,,fiziksellik,0,1,ği,0,0,0,,,,,fiziksellik,,"[{'anlam_id': '121986', 'madde_id': '88091', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Fiziksel olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88092,0,105506,0,0,,fonksiyonellik,0,1,ği,0,0,0,,,,,fonksiyonellik,,"[{'anlam_id': '121987', 'madde_id': '88092', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'İşlevsellik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88093,0,105507,0,0,,formellik,0,2,ği,0,0,0,,,,,formellik,,"[{'anlam_id': '121988', 'madde_id': '88093', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Biçimsellik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '121989', 'madde_id': '88093', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Resmîlik', 'gos': '0'}]",
88094,0,105508,0,0,,fotojeniklik,0,1,ği,0,0,0,,,,,fotojeniklik,,"[{'anlam_id': '121990', 'madde_id': '88094', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Fotojenik olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88095,0,105509,0,0,,fuzulilik,0,1,ği,0,0,0,,,,,fuzulilik,,"[{'anlam_id': '121991', 'madde_id': '88095', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Fuzuli olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88096,0,105510,0,0,,fütüristlik,0,1,ği,0,0,0,,,,,futuristlik,,"[{'anlam_id': '121992', 'madde_id': '88096', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gelecekçilik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88097,0,105511,0,0,,ganilik,0,1,ği,0,0,0,,,,,ganilik,,"[{'anlam_id': '121993', 'madde_id': '88097', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gani olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88098,0,105512,0,0,,gayriciddilik,0,1,ği,0,0,0,,,,,gayriciddilik,,"[{'anlam_id': '121994', 'madde_id': '88098', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gayriciddi olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88099,0,105513,0,0,,gayrimeşruluk,0,1,ğu,0,0,0,,,,,gayrimesruluk,,"[{'anlam_id': '121995', 'madde_id': '88099', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gayrimeşru olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88100,0,105514,0,0,,gayriresmîlik,0,1,ği,0,0,0,,,,,gayriresmilik,,"[{'anlam_id': '121996', 'madde_id': '88100', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gayriresmî olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88101,0,105515,0,0,,gayrişahsilik,0,1,ği,0,0,0,,,,,gayrisahsilik,,"[{'anlam_id': '121997', 'madde_id': '88101', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gayrişahsi olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88102,0,105516,0,0,,gayritabiilik,0,1,ği,0,0,0,,,,,gayritabiilik,,"[{'anlam_id': '121998', 'madde_id': '88102', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gayritabii olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88103,0,105517,0,0,,gedalık,0,1,ğı,0,0,0,,,,,gedalik,,"[{'anlam_id': '121999', 'madde_id': '88103', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Geda olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88104,0,105518,0,0,,geleneksellik,0,1,ği,0,0,0,,,,,geleneksellik,,"[{'anlam_id': '122000', 'madde_id': '88104', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Geleneksel olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88105,0,105519,0,0,,gelişigüzellik,0,1,ği,0,0,0,,,,,gelisiguzellik,,"[{'anlam_id': '122001', 'madde_id': '88105', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gelişigüzel olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88106,0,105520,0,0,,geniş mezheplilik,0,1,ği,0,0,0,,,,,genis mezheplilik,,"[{'anlam_id': '122002', 'madde_id': '88106', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Mezhebi genişlik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88107,0,105521,0,0,,gıcırlık,0,1,ğı,0,0,0,,,,,gicirlik,,"[{'anlam_id': '122003', 'madde_id': '88107', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gıcır olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88108,0,105522,0,0,,giriftarlık,0,1,ğı,0,0,0,,,,,giriftarlik,,"[{'anlam_id': '122004', 'madde_id': '88108', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Giriftar olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88109,0,105523,0,0,,girişiklik,0,1,ği,0,0,0,,,,,girisiklik,,"[{'anlam_id': '122005', 'madde_id': '88109', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Giriftlik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88110,0,105524,0,0,,giyiniklik,0,1,ği,0,0,0,,,,,giyiniklik,,"[{'anlam_id': '122006', 'madde_id': '88110', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Giyinik olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88111,0,105525,0,0,,globallik,0,2,ği,0,0,0,,,,,globallik,,"[{'anlam_id': '122007', 'madde_id': '88111', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Global olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '122008', 'madde_id': '88111', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Küresellik', 'gos': '0'}]",
88112,0,105526,0,0,,göçerlik,0,1,ği,0,0,0,,,,,gocerlik,,"[{'anlam_id': '122009', 'madde_id': '88112', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Göçebelik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88113,0,105527,0,0,,gökçeklik,0,1,ği,0,0,0,,,,,gokceklik,,"[{'anlam_id': '122010', 'madde_id': '88113', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gökçek olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88114,0,105528,0,0,,gönlü ganilik,0,1,ği,0,0,0,,,,,gonlu ganilik,,"[{'anlam_id': '122011', 'madde_id': '88114', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gönlü gani olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88115,0,105529,0,0,,gönlü karalık,0,1,ğı,0,0,0,,,,,gonlu karalik,,"[{'anlam_id': '122012', 'madde_id': '88115', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gönlü kara olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88116,0,105530,0,0,,gözdelik,0,1,ği,0,0,0,,,,,gozdelik,,"[{'anlam_id': '122013', 'madde_id': '88116', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gözde olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88117,0,105531,0,0,,gülümserlik,0,1,ği,0,0,0,,,,,gulumserlik,,"[{'anlam_id': '122014', 'madde_id': '88117', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gülümser olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88118,0,105532,0,0,,güzidelik,0,1,ği,0,0,0,,,,,guzidelik,,"[{'anlam_id': '122015', 'madde_id': '88118', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Güzide olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88119,0,105533,0,0,,hakikilik,0,2,ği,0,0,0,,,,,hakikilik,,"[{'anlam_id': '122016', 'madde_id': '88119', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Gerçeklik', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '122017', 'madde_id': '88119', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Hakiki olma durumu', 'gos': '0'}]",
88120,0,105534,0,0,,halef seleflik,0,1,ği,0,0,0,,,,,halef seleflik,,"[{'anlam_id': '122018', 'madde_id': '88120', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Halef selef olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88121,0,105535,0,0,,halimlik,0,1,ği,0,0,0,,,,,halimlik,,"[{'anlam_id': '122019', 'madde_id': '88121', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Halim olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88122,0,105536,0,0,,halimlik selimlik,0,1,ği,0,0,0,,,,,halimlik selimlik,,"[{'anlam_id': '122020', 'madde_id': '88122', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Halim selim olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88123,0,105537,0,0,,halislik,0,1,ği,0,0,0,,,,,halislik,,"[{'anlam_id': '122021', 'madde_id': '88123', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Halis olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88124,0,105538,0,0,,hamasilik,0,1,ği,0,0,0,,,,,hamasilik,,"[{'anlam_id': '122022', 'madde_id': '88124', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Hamasi olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88125,0,105539,0,0,,handanlık,0,1,ğı,0,0,0,,,,,handanlik,,"[{'anlam_id': '122023', 'madde_id': '88125', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Handan olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88126,0,105540,0,0,,hanım hanımcıklık,0,1,ğı,0,0,0,,,,,hanim hanimciklik,,"[{'anlam_id': '122024', 'madde_id': '88126', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Hanım hanımcık olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88127,0,105541,0,0,,harabilik,0,1,ği,0,0,0,,,,,harabilik,,"[{'anlam_id': '122025', 'madde_id': '88127', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Haraplık', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88128,0,105543,0,0,,haramlık,0,1,ğı,0,0,0,,,,,haramlik,,"[{'anlam_id': '122026', 'madde_id': '88128', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Haram olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
88129,0,105544,0,0,,harikalık,0,1,ğı,0,0,0,,,,,harikalik,,"[{'anlam_id': '122027', 'madde_id': '88129', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Harika olma durumu', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
